,tweet_id,tweet,sentiment
3693,481,"['even', 'begins', 'apple', 'wins', 'sxsw', 'link', 'via', 'apple', 'sxsw']",2
3694,3522,"['google', 'shows', 'super-fast', 'google', 'maps', 'mobile', 'rendering', 'sxsw']",2
3695,8054,"['haha', 'awesomely', 'rad', 'ipad', 'app', 'link', 'hollergram', 'sxsw']",2
3696,1007,"['left', 'pocket', 'guide', 'hotel', 'know', 'going', 'cope', 'say', 'usability', 'ipad/iphone', 'app', 'sxsw']",0
3697,3254,"['forget', 'sxsw', 'music', 'link']",1
3698,3905,"['sounds', 'like', 'hired', 'apple', 'pitch', 'products', 'sxsw']",1
3699,4687,"['winning', 'sxsw', 'day', 'even', 'begins', 'apple', 'link']",1
3700,4111,"['cool', 'apple', 'sets', ',00', 'temporary', 'store', 'sxsw', 'sell', 'ipad', 'link']",2
3701,6738,"['day', 'bank', 'america', 'launched', 'iphone', 'app', 'got', '250k', 'new', 'customers', 'bankinnovation', 'sxsw']",2
3702,2847,"['see', 'google', 'new', 'social', 'network', 'circles', ""''"", 'today', 'link', 'sxsw', 'sxswi']",1
3703,2883,"['believe', 'google', 'announced', 'maggie', 'maes', 'game', 'changer', 'sure', 'sxsw']",2
3704,8498,"['group', 'texting', 'war', 'heats', 'fast', 'society', 'launches', 'new', 'android', 'app', 'updates', 'iphone', 'app', 'link', 'sxsw', 'mobilenews']",1
3705,5171,"['sxsw', 'apple', 'schools', 'marketing', 'experts', ""''"", 'link']",2
3706,8260,"['smart', 'move', 'apple', 'pop-', 'store', 'sxsw', 'ipad', 'come', '5pm', 'tomorrow', 'sad', 'link']",2
3707,6762,"['news', 'sxswi', 'apple', 'temporary', 'ipad', 'store', 'sxsw', 'wth']",1
3708,8367,"['day', 'late-night', 'parties', 'packed', 'session', 'designing', 'ipad', 'swoon', 'nerdcore', 'sxsw']",2
3709,6344,"['new', 'sxsw', 'rule', 'ooing', 'ahing', 'new', 'ipad', 'get', 'big', 'deal', 'everybody', 'one', 'now..', 'smiling']",0
3710,7610,"['foursquare', 'sees', 'google', 'competition', 'location-based', 'game', 'apps', 'sxsw', 'checkins']",1
3711,5733,"['everyone', 'sxsw', 'map', 'favorite', 'places', 'austin', 'link']",1
3712,7479,"['google', 'maps', 'demo', 'renders', 'quickly', 'buildings', 'landscapes', 'included', 'basic', 'maps', 'marissagoogle', 'sxsw']",2
3713,3380,"['technology', 'apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'geekfest', 'apple', 'brian_lam', 'thousands..', 'link', 'tech']",2
3714,3530,"['bought', 'ipad', 'minutes', 'sxsw', 'apple', 'store', 'sxsw', 'others', 'link']",2
3715,6568,"['rumor', 'apple', 'opening', 'temporary', 'store', 'austin', 'sxsw', 'ipad', 'launch', 'link']",1
3716,2947,"['ugh', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'sxsw', 'link']",1
3717,1427,"['simplegeo', 'mobile', 'phone', 'ubiquity', 'creating', 'huge', 'sensor', 'network', 'iphone', 'diff', 'sensors', 'sxsw', 'bemyneighbor']",1
3718,795,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'sxsw', 'link', 'via']",1
3719,7005,"['sxsw', 'iphone', 'developers', 'meet', 'crazy', 'packed']",2
3720,2241,"['google', 'plays', 'social', 'network', 'circles', 'sxsw', 'link', 'needs', 'rival', 'even', 'keep', 'toes']",1
3721,4700,"['launching', 'products', 'sxsw', 'plenty', 'else', 'join', 'h4ckers', '80s', 'dancing', 'link']",1
3722,1903,"['sxsw', 'never', 'take', 'fully', 'charged', 'iphone', 'granted', 'pics', 'edit', 'tweet', '4square', 'apps', '=zap', 'good', 'kno']",2
3723,6003,"['hey', 'sxsw-', 'ers', 'last', 'day', 'get', 'austin', 'iphone', 'app', 'free', 'link', 'travel']",2
3724,8434,"['bringing', 'heat', 'show', 'content', 'quality', 'much', 'likely', 'rank', 'sxsw', 'via', 'ranking']",1
3725,5529,"['audience', 'prototyping', 'tools', 'use', 'sketchbooks/sharpie', 'pens', 'photoshop', 'balsamic', 'google', 'docs', 'axsure', 'etc', 'myprototype', 'sxsw']",1
3726,6115,"['trying', 'contact', 'friends', 'family', 'japan', 'created', 'person', 'finder', 'link', 'sxsw']",1
3727,8614,"['stuck', 'inthat', 'long', 'line', 'apple', 'store', 'come', 'check', 'next', 'block', 'across', 'driskill', 'apple', 'sxsw', 'wam']",1
3728,3622,"['wonder', 'get', 'kicked', 'sxsw', 'iphone', 'ipod', 'ipad', 'ianything']",1
3729,4919,"['andrew', 'prx', 'equates', 'homogeneity', 'apple', 'ecosystem', 'predictability', 'android', 'wild', 'west', 'imaconf', 'sxsw', 'drumbeat', 'mojo']",0
3730,3641,"['see', 'big', 'links', 'smooshed', 'google', 'realtime', 'sxsw', 'link']",1
3731,4770,"['sxsw', 'downloaded', 'torrent', 'need', 'put', 'iphone']",1
3732,3077,"['get', 'obsession', 'chasing', 'open', 'bars', 'everyone', 'afford', 'drink', 'pawn', 'ipad', 'sxsw']",1
3733,7081,"['apple', 'open', 'popup', 'store', 'sxsw', 'ipad', 'launch', 'genius', 'bastards', 'link']",2
3734,1785,"['ipad', 'line', 'minutes', 'long', 'sxsw']",1
3735,9068,"['google', 'party', 'tonight', 'going', 'try', 'make', 'many', 'events', 'sxswi', 'sxsw']",1
3736,1573,"['love', 'anyone', 'show', 'iphone', 'charger', 'need', 'tweet', 'jokes', 'beards/text', 'people', 'make', 'jealous', 'sxsw']",1
3737,6708,"['temp', 'apple', 'store', '6th', 'austin', 'sxsw', 'closed', 'night', 'stuff', 'says', 'austin', 'cops', 'barring', 'door']",0
3738,539,"['sxsw', 'get', 'soundcloud', 'iphone', 'app', 'link', 'start', 'recording', 'use', '4sq', 'geotagging', 'map', 'link']",1
3739,3885,"['notsurprised', 'lots', 'geosocial', 'news', 'today', 'sxsw', 'beginning', 'google', 'fires', 'shot', 'foursquare', 'check', 'rewards', 'link']",1
3740,8390,"['apple', 'test', 'pop-', 'ipad', 'shop', 'sxsw', 'link', 'via', 'sxsw']",1
3741,2567,"['friends', 'sxswi', 'new', 'blog', 'post', 'hootsuite', 'mobile', 'sxsw', 'updates', 'iphone', 'blackberry', 'android', 'link']",1
3742,8469,"['mayer', 'think', 'simplicity', 'lot', 'google', 'developing', 'products', 'sxsw']",2
3743,6825,"['tweet', 'register', 'exclusive', 'passes', 'events', 'parties', 'ipad', 'sxsw', 'give', 'liberty', 'and/', 'free', 'sxswpass', ""''""]",1
3744,5470,"['apple', 'setting', 'temp', 'store', 'sxsw', 'sell', 'ipad2', 'crazy', 'brilliant', 'convenient', 'link']",2
3745,5243,"['nfc', 'technology', 'google', 'testing', 'using', 'stickers', 'store', 'windows', 'tap', 'get', 'info', 'sxsw']",1
3746,6463,"['random', 'apple', 'fan', 'bought', 'lunch', 'everyone', 'line', 'sxsw', 'popup', 'apple', 'store', 'ipad2', 'randomactofkindness', 'link']",1
3747,3589,"['josh', 'williams', 'said', 'farmville', 'success', 'wakeup', 'call', 'games', 'build', ""''"", 'iphone', 'things', 'going', 'sxsw']",2
3748,2729,"['used', 'small', 'upstarts', 'twitter', 'played', 'sxsw', 'big', 'guys', 'making', 'moves', 'apple', 'google', 'sxsw']",1
3749,6302,"['marissa', 'meyer', 'google', 'new', 'concept', 'power', ""''"", 'link', 'sxsw', 'google']",1
3750,4097,"['google', 'maps', 'mobile', 'demonstration', 'rocked', 'world', 'sxsw', 'uosxsw', 'marissamayer']",2
3751,1125,"['read', 'apple', 'sxsw', 'selling', 'ipad', 'release', 'day', 'good', 'lord', 'vortex', 'smugness', 'day', 'may', 'unbearable']",0
3752,1818,"['enjoying', 'google', 'ice', 'cream', 'sandwich', 'gsd', 'party..with', 'edible', 'wrapper', 'welivehere', 'gsdm', 'sxsw', 'link']",2
3753,3960,"['saw', 'lax', 'heading', 'sxsw', 'wife', 'iphone', 'ipad', 'download', 'app', 'freespeech']",2
3754,4065,"['hours', 'later', 'retreat', 'back', 'hotel', 'bushwhacked', 'ringo', 'deathstarr', 'never', 'seen', 'many', 'effects', 'pedals', 'sxsw', 'link']",1
3755,4264,"['making', 'new', 'fans', 'friends', 'hope', 'hanging', 'six', 'lounge', 'rooftop', 'google/blogger', 'party', 'great', 'sxsw']",1
3756,8787,"['interview', 'marissa', 'mayer', 'sxsw', 'google', 'working', 'larry', 'different', 'working', 'eric', 'link']",1
3757,9015,"['display', 'tonite', 'link', 'gsdm', 'google', 'industry', 'party', 'link', 'sxsw']",1
3758,1223,"['listening', 'google', 'marissa', 'mayer', 'discuss', 'new', 'products', 'including', 'google', 'hotpot', 'watch', 'yelp', 'sxsw']",2
3759,238,"['audioboo', 'american', 'dream', 'bust', 'link', 'ipad', 'sxsw', 'bum', 'begger', 'socialart', 'documentally']",1
3760,4018,"['wiebe', 'walking', 'conceptual', 'graphing', 'link', 'sxsw', 'loving']",1
3761,2737,"['may', 'hide', 'sxsw', 'tweets', 'think', 'apple', 'pop-', 'store', 'final', 'straw', 'yes', 'jealous']",2
3762,4627,"['going', 'mock', 'tech-nerds', 'coming', 'sxsw', 'stand', '-hour', 'line', 'ipad', 'remembered', 'horror', 'movies']",0
3763,4713,"['google', 'announces', 'check-ins', 'sxsw', 'location-based', 'geo-fencing', 'applications', 'link', 'ireport', 'wssxsw', 'sxsw', 'scrm', 'marketing']",1
3764,6257,"['line', 'people', 'around', 'block', 'sxsw', 'party', 'apple', 'store', 'insane', 'link']",2
3765,34,"['anyone', 'sxsw', 'bought', 'new', 'ipad', 'want', 'sell', 'older', 'ipad']",1
3766,6845,"['smart', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', ""''"", 'link', 'sxsw', 'apple']",2
3767,3090,"['sxsw', 'getting', 'apple', 'store', 'sxsw', 'baby', 'link', 'sxsw']",1
3768,5179,"['google', 'tweet', ""''"", 'new', 'think', 'speak', ""''"", 'mark', 'belinsky', '911tweets', 'panel', 'sxsw']",2
3769,5945,"['great', 'day', 'sxsw', '-but', 'jaloux', 'new', 'ipad.look', 'school', 'bus', '1st', 'day', 'school', 'link']",2
3770,683,"['awesome', 'ipad', 'jailbreak', 'link', 'grateful', 'dead', 'fab5', 'sxsw']",2
3771,5071,"['sxsw', 'official', 'iphone', 'app', 'link', 'enjoy', 'sxsw']",2
3772,4535,"['line', 'ipad', 'sxsw']",2
3773,8553,"['launch', 'groupon', 'living', 'social-type', ""''"", 'rewards', 'sxsw', 'link', 'via']",1
3774,5193,"['future', 'local', 'contextual', 'discovery', ""''"", 'google', 'mayer', 'argues', ""'where"", 'exceptionally', 'valuable', 'search', 'sxsw']",1
3775,6040,"['hell', 'supposed', 'get', 'new', 'ipad', 'stumbling', 'around', 'austin', 'sxsw', 'notwinning']",1
3776,5683,"['forget', 'come', 'google', 'bing', 'ranking', 'panel', 'mon', ':30pm', 'sxsw', 'link']",1
3777,5285,"['sxsw', 'bound', 'keep', 'eye', 'may', 'give', 'away', 'iphone', 'case', 'atx', 'land']",2
3778,8139,"['sxsw', 'ipad', 'thought', 'winning']",2
3779,4295,"['bah', 'somehow', 'lost', 'little', 'ipad', 'wipe-', 'sessions', 'sxsw']",1
3780,918,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'vamos', 'probar..']",1
3781,2031,"['great', 'recap', 'google/bing', 'session', 'website', 'ranking', 'sxsw', 'qagb', 'link', 'via']",2
3782,891,"['hootsuite', 'mobile', 'sxsw', 'updates', 'iphone', 'blackberry', 'android', 'link', 'hootsuite']",1
3783,4175,"['staying', 'alive', 'indie', 'iphone', 'game', 'development', 'survive', 'sxsw', 'acc', 'room', '12ab', 'others', 'link']",1
3784,4328,"['ipad', 'decks', 'killing', 'sxsw', '/via']",1
3785,8588,"['google', 'hotpot=', 'yelp', 'killer', 'impressive', 'integration', 'personalized', 'recommendations', 'really', 'fast', 'sxsw']",2
3786,1323,"['companies', 'embracing', 'nfc', 'today', 'google', 'nfc', 'window', 'decal', 'nexus', 'nokia', 'willinclude', 'smartphones', '2011', 'sxsw', 'mcommerce']",1
3787,5551,"['behaviour', 'diff', 'lots', 'phone', 'calls', 'using', 'ipad/laptop', 'notsomuch', 'mobiles', 'internets', 'sxsw']",1
3788,6620,"['interrupt', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'big', 'news', 'link', 'google', 'circles']",1
3789,8105,"['sxsw', 'monster', 'mash', 'ipad', 'plush', 'giveaway', 'link']",1
3790,4179,"['austin', 'folks', 'stores', 'carry', 'apple', 'accessories', 'keyboard/mouse', 'near', 'alamo', 'lake', 'creek', 'mine', 'make', 'trip', 'sxsw']",1
3791,3520,"['learning', 'get', 'personalized', 'recommendations', 'using', 'google', 'hotpot', 'link', 'sxsw']",2
3792,4904,"['google', 'product', 'showcases', 'never', 'feel', 'cool', 'price', 'tag', 'brand', 'equity', 'wow', 'factor', 'attached', 'sxsw', 'marissa', 'mayer']",0
3793,739,"['technews', 'time', 'sxsw', 'foursquare', 'ups', 'game', 'and..', 'link', 'tech_news', 'friends_offer', 'iphone', 'sxsw', 'the_game', 'tech']",1
3794,2756,"['traded', 'xoom', 'party', 'ipad', 'sxsw', 'winwin', 'winning', 'tigerblood']",2
3795,4408,"['kid', 'san', 'antonio', 'apple', 'store', 'told', 'ipad', 'stock', 'throughout', 'texas', 'cause', 'shipped', 'sxsw']",1
3796,6910,"['wondering', 'many', 'come', 'back', 'sxsw', 'ipad', 'maybe', 'everyone']",2
3797,8468,"['well', 'something', 'happening', 'bus', 'stop', 'prob', 'something', 'sxsw', 'apple', 'dunno', 'link']",1
3798,8299,"['apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'via']",1
3799,1749,"['sxsw', 'tapworthy', 'ipad', 'design', 'headaches', 'avoiding', 'pitfalls', 'new', 'design', 'challenges']",0
3800,1341,"['yes', 'gowalla', 'wins', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'awards', 'thanks', 'sxsw']",2
3801,393,"['group', 'chat', 'apps', 'sxsw', 'told', 'two', 'apps', 'yet', 'avail', 'android', 'point', 'need', 'phone', 'apps']",1
3802,1496,"['think', 'going', 'get', 'second', 'iphone', 'view', 'push', 'notifications', 'sxsw']",1
3803,5678,"['diller', 'would', 'product', 'ipad', 'one', 'form', 'factor', 'today', 'multichannel', 'multi', 'platform', 'world', 'sxsw', 'ketchsx']",1
3804,8517,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'link']",1
3805,4303,"['nice', 'apple', 'open', 'pop-', 'store', 'sxsw', 'festival', 'link', 'sxsw', 'ipad', 'mac']",2
3806,6509,"['apple', 'opening', 'pop', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",1
3807,5162,"['minute', 'line', 'ipad', 'temporary', 'apple', 'store', 'sxsw']",1
3808,8261,"['move', 'last', 'day', 'get', 'austin', 'iphone', 'app', 'free', 'link', 'travel', 'sxsw']",1
3809,471,"['even', 'begins', 'apple', 'wins', 'sxsw', 'link']",2
3810,4532,"['free', 'iphone', 'chargers', 'austin', 'music', 'hall', 'ignite', 'party', 'sxsw']",1
3811,2216,"['marissa', 'mayer', 'talks', 'future', 'google', 'maps', 'discusses', 'hotpot', 'answer', 'location-based', 'ratings', 'recommendations', 'sxsw', '-kek']",2
3812,6242,"['leaving', 'austin', 'sort', 'want', 'cry', 'always', 'remember', 'week', 'adele/fiona', 'apple', 'mix', 'solace', 'startupbus', 'sxsw']",1
3813,6774,"['still', 'ipad', 'least', 'sxsw', 'pop-', 'apple', 'store', 'bought', 'one']",1
3814,963,"['usa', 'today', 'ipad', 'makes', 'good', 'use', 'digital', 'shortcuts', 'still', 'looking', 'like', 'newspaper', 'tapworthy', 'sxsw']",2
3815,2218,"['marissa', 'mayer', 'google', 'says', 'google', 'maps', 'usage', 'local', 'google', 'maps', '150m', 'users', 'day', 'sxsw']",1
3816,7879,"['bus', 'leaving', 'google', 'party', 'headed', 'power', 'plant', 'party', '214', 'ave.', 'sxsw']",1
3817,4915,"['hive', 'innovation', 'yet', 'every', 'booth', 'sxsw', 'trade', 'show', 'exact', 'promotional', 'idea', 'ipad', 'raffle']",3
3818,2994,"['mega', 'tether', 'iphone/android', 'party', 'chargin2diffphonesatonce', 'dorkinout', 'sxsw']",2
3819,8238,"['panel', 'got', 'head', 'ipad', 'saying', 'link', 'loud', 'newsapps', 'sxsw']",1
3820,183,"['like', '10pm', 'night', 'line', 'around', 'block', 'popup', 'apple', 'stores', 'selling', 'ipad2s', 'sxsw']",2
3821,1663,"['wan', 'na', ""''"", 'chinese', 'dude', 'bff', 'bring', 'effen', 'iphone', 'charger', 'sxsw']",1
3822,401,"['austin', 'classics', 'missed', 'sxsw', 'm4blog.com', 'twitter', 'iphone', '//']",1
3823,3521,"['fri', 'dinner', 'enjoying', 'sxsw', 'twitter', 'abuzz', 'possible', 'news', 'google', 'circles', 'launch', 'may', 'happen']",2
3824,187,"['ipad', 'available', 'sxsw', '64gb', 'wifi-only', 'model', '699', 'plus', 'optional', 'leather', 'smart', 'cover']",1
3825,4008,"['heat', 'tracker', 'cool', 'heatmap', 'iphone', 'app', 'overlay', 'foursquare', 'everything', 'fire', 'sxsw']",2
3826,7023,"['connect', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",1
3827,1180,"['last', 'year', 'single', 'ipad', 'public', 'sxsw', 'today', 'common', 'laptops', 'seen', 'android', 'tablets']",2
3828,4465,"['going', 'sxsw', 'today', 'share', 'photos', 'video', 'ireport', 'link', 'cnn', 'iphone', 'app']",1
3829,8646,"['casualeducationgames', 'sxsw', 'proposal', 'download', 'update', 'textbook', 'good', 'news', 'apple']",1
3830,7615,"['apple', 'store', 'craziness', 'sxsw', '360', 'view', 'link', 'link']",1
3831,8123,"['sony', 'samsung', 'follow', 'apple', 'lead', 'sxsw', 'link', 'tech']",1
3832,2236,"['marissa', 'mayer', 'google', 'connect', 'digital', 'physical', 'worlds', 'mobile', 'link', 'mobile', 'sxsw']",1
3833,6755,"['line', 'popup', 'apple', 'store', 'phenomenal', 'sxsw', 'apple', 'ipad2', 'link']",1
3834,4137,"['sxsw', 'leo', 'laporte', 'pledges', 'fan', 'wife', 'wifi', 'white', 'ipad', ""''"", 'leo', 'drunk']",1
3835,7997,"['circles', 'set', 'fail', 'complicated', 'june', 'google', 'set', 'launch', 'new', 'social', 'network', 'circles', 'today', 'sxsw']",0
3836,557,"['queue', 'google', 'bing', 'talk', 'spam', 'ridiculous', 'busiest', 'seen', 'sxsw']",1
3837,267,"['breaking', 'apple', 'announces', 'partnership', '/porn', 'industry', 'new', 'ipad2', 'video', 'chat', 'app', 'called', '-facetime', ""''"", 'sxsw']",1
3838,2123,"['nyt', 'wsj', 'sxsw', 'ask', 'future', 'branded', 'native', 'news', 'apps', 'ipad', 'link']",0
3839,4212,"['downloaded', 'ipad', 'app', 'countering', 'jetlag', 'austin', 'sxsw']",2
3840,4184,"['google', 'connect', 'digital', 'physical', 'worlds', 'mobile', 'link', 'sxsw', 'mobile', 'mcommerce']",1
3841,172,"['ipad2', 'sxsw..', 'conflagration', 'doofusness', 'link']",0
3842,7663,"['farmers', 'prefer', 'balckberries', 'iphones', 'andriod', 'devices', 'durable', 'anti-apple', 'feelings', 'mobilefarm', 'sxsw']",0
3843,8382,"['tempted', 'come', 'party', 'google', 'tonight', 'sxsw', 'link', 'bands', 'food', 'art', 'interactive', 'maps']",1
3844,5823,"['google', 'got', 'lot', 'better', ""''"", 'protecting', 'users', 'privacy', 'location-based', 'tools', 'past', 'months', 'says', 'mayer', 'sxsw']",2
3845,1144,"['word', 'austin', 'apple', 'pop', 'store', 'setup', 'crew', '5pm', 'tom', 'open', 'ill', 'sxsw']",1
3846,3864,"['looking', 'lot', 'better', 'iphone', 'good', 'see', 'occasional', 'tweet', 'sxsw']",2
3847,2345,"['check', 'sxsw', 'free', 'app', 'festival', 'explorer', 'find', 'bands', 'want', 'see', 'music', 'tastes', 'link']",2
3848,6039,"['many', 'austin', 'follow', 'find', 'googlers', 'sxsw', 'link']",1
3849,8823,"['wow', 'sxsw', 'big', 'apple', 'attending', 'bringing', 'along', 'temporary', 'store', 'link']",2
3850,5778,"['getting', 'ready', 'sxsw', 'installing', 'iphone', 'woot', 'link']",2
3851,7755,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'cont', 'link']",1
3852,1160,"['sxsw', 'ppl', 'ipad', 'released', 'home', 'unpacked', 'sxsw']",1
3853,8512,"['like', 'download', ""'freak"", 'jet', 'iphone', 'hilarious', 'see', 'learning', 'new', 'stuff', 'sxsw']",2
3854,4218,"['lol', 'sxsw', 'apple', 'pop', 'store', 'ipad', 'flying', 'shelves', 'hipster', 'feeding', 'frenzy']",2
3855,4610,"['downloading', 'innovative', 'immersive', 'history', 'lesson', 'operation', 'ajax', ""''"", 'sxsw', 'take', 'look', 'got', 'ipad']",1
3856,6404,"['like', 'believe', 'three', 'boyfriends', 'since', 'first', 'ipad', '..', ""''"", 'sxsw']",2
3857,4593,"['note', 'next', 'year', 'skinny', 'tie', 'skinny', 'jeans', 'wayfarers', 'ipad', 'must', 'accessories', 'sxsw']",1
3858,6559,"['heard', 'apple', 'pop-', 'store', 'downtown', 'austin', 'pics', 'already', 'gowalla', 'link', 'sxsw', 'ipad2']",1
3859,1555,"['press', 'release', 'ipad', 'apps', 'helping', 'launch', 'sxsw', 'link', 'sxswi']",1
3860,7196,"['i28', 'want', 'blood', 'got', 'link', 'codes', 'valid', ':59p', '//', 'infektd', 'sxsw', 'zomb']",1
3861,5433,"['apple', 'opening', 'temp', 'store', 'austin', 'sxsw', 'link', 'via', 'awesome']",1
3862,6597,"['per', 'rumor', 'google', 'may', 'preview', 'big', 'social', 'strategy', ""'80s-themed"", 'costume', 'party', 'sxsw', 'yep', 'link']",2
3863,4750,"['inventing', 'dislike', ""''"", 'button', 'ipad', 'lines', 'link', 'sxsw']",0
3864,3556,"['mistakes', 'made', 'building', 'netflix', 'iphone', 'sxsw', 'sxsw', 'netflixiphone']",1
3865,1444,"['hey', 'sxsw', 'free', 'copy', 'halftone', 'app', 'first', 'person', 'redeem', 'code', 'p7e9eme7kylj', 'link']",1
3866,5022,"['omg', 'best', 'conference', 'time', 'ever', 'google', 'sxsw', '4sqchat']",1
3867,6296,"['marissa', 'mayer', 'google', 'connect', 'digital', 'physical', 'worlds', 'mobile', 'link', 'sxsw']",2
3868,4398,"['sound', 'voice', 'shot', 'exploiting', 'apple', 'best', 'buy', '-day', 'return', 'policy', 'imacs', 'brilliant', 'sxsw']",2
3869,4692,"['need', 'apple', 'popup', 'store', 'walking', 'distance', 'sxsw']",1
3870,4057,"['iphone', 'blackberry', 'android', 'hootsuite', 'app', 'updated', 'sxsw', 'link', 'via', 'hootsuite']",1
3871,5347,"['line', 'apple', 'pop-', 'store', 'austin', 'opens', 'sxsw', 'link']",1
3872,1773,"['sxsw', '2011', 'google', 'bing', 'smackdown', 'bloody', 'banality', 'guardian', 'link', 'via']",1
3873,3748,"['instagram', 'iphone', 'moment', 'mister', 'cool', 'different', 'get', 'evo', ""''"", 'sucks', 'sxsw']",0
3874,3861,"['bad', 'news', 'costs', ',00', 'louis', 'vuitton', 'iphone', 'app', 'called', 'amble', 'digitalluxury', 'sxsw']",0
3875,4188,"['google', 'launch', 'new', 'social', 'network', 'called', 'circles', 'link', 'focused', 'increased', 'privacy', 'relevance..announced', 'sxsw']",1
3876,23,"['photo', 'installed', 'sxsw', 'iphone', 'app', 'really', 'nice', 'URL']",2
3877,6239,"['late', 'night', 'security', 'guard', 'sxsw', 'popup', 'apple', 'store', 'link']",2
3878,7187,"['google', 'photo', 'booth', 'six', 'lounge', 'check', 'sxsw', 'link']",2
3879,7719,"['sxsw', 'impromptu', 'apple', 'store', 'line', 'blocks', 'long', 'link']",2
3880,2062,"['new', 'ipad', 'apps', 'speech', 'therapy', 'communication', 'showcased', 'sxsw', 'link']",1
3881,3048,"['holy', 'smokes', 'ipad2', 'replacing', 'flip', 'cam', 'default', 'video', 'capture', 'device', 'beautiful', 'elegant', 'apple', 'sxsw']",2
3882,1973,"['sxsw', 'vegan', 'guide', 'google', 'map', 'austin', 'link', 'based', 'lazy', 'smurf', 'info', 'link']",2
3883,5239,"['ipad2', 'live', 'unboxing', 'front', 'sxsw', 'apple', 'store', 'video', 'link']",1
3884,5473,"['apple', 'pop-', 'store', 'south', 'south', 'west', 'link', 'sxsw']",1
3885,428,"['google', 'demo', 'league', 'extraordinary', 'hackers', 'cool', 'stuff', 'like', 'web', 'apps', 'google', 'sxsw', 'lxh']",2
3886,7458,"['google', 'supposedly', 'announcing', 'new', 'social', 'networking', 'service', 'called', 'circles', ""''"", 'today', 'sxsw', 'link']",1
3887,2508,"['woah', 'dude', 'sxsw', 'gets', 'branded', 'tattoo', 'exchange', 'ipad', 'really', 'link']",1
3888,4413,"['australian', 'business', 'not-for-profits', 'may', 'interested', 'seo', 'insights', 'google', 'bing', 'sxsw', 'link', 'digibiz']",2
3889,4571,"['thewildernessdowntown.com', 'best', 'show', 'sxsw', 'google', 'thomas', 'gayno', 'like', 'choreography', 'browser', 'windows', ""''"", 'sxsw']",2
3890,4652,"['apple', 'opening', 'pop', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",1
3891,5114,"['around', 'sxsw', 'need', 'sim', 'iphone', '3gs', 'next', 'wan', 'na', 'bring', 'one', 'please']",1
3892,8246,"['excitement', 'social', 'network', 'space', 'google', 'circles', 'link', 'sxsw']",2
3893,306,"['150', 'million', 'mobile', 'google', 'maps', 'users', 'sxsw']",2
3894,3620,"['plan', 'end', 'somewhere', 'random', 'smiling', 'coming', 'google', 'session', 'sxsw']",1
3895,1655,"['becoming', 'competitors', 'starting', 'realize', 'checkins', 'cool', 'sxsw']",1
3896,8337,"['one', 'guy', 'stakes', 'austin', 'apple', 'popup', 'shop', 'sxsw', 'ipad', 'link', 'sxswi']",1
3897,3285,"['google', 'circles', ""''"", 'social', 'network', 'idea', 'sound', 'like', 'plan', 'link', 'sxsw']",2
3898,5598,"['wait', 'see', 'internet', 'implode', 'austin', 'friday', 'everyone', 'stops', 'normal', 'activity', 'order', 'ipad', 'sxsw']",2
3899,7394,"['damn', 'apple', 'knows', 'like', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link', 'via', 'sxsw']",2
3900,8745,"['ben', 'benieuwd', 'interrupt', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'big', 'news', 'link', 'google', 'circles']",2
3901,4868,"['great', 'demo', 'google', 'maps', 'marissa', 'mayer', 'views', 'amazing', '150m', 'mobile', 'users', 'sxsw']",2
3902,3830,"['line', 'ipads', 'sxsw', 'look', 'bad', 'waited', 'hours', 'iphone']",2
3903,4686,"['mypov', 'winner', 'popup', 'apple', 'store', 'chevy', 'cruze', 'losers', 'investors', 'propping', 'frothy', 'startups', 'enterprise', 'strategy', 'sxsw']",2
3904,3164,"['crossing', 'fingers', 'today', 'seems', 'hopeful', 'sxsw', 'apple', 'store', 'sxsw', 'others', 'link']",1
3905,6956,"['150', 'million', 'mobile', 'users', 'google', 'maps', 'google', 'maps', 'usage', 'mobile', 'devices', 'maps', 'sxsw']",2
3906,7199,"['missed', 'touchingstories', 'sxsw', 'catch', 'web', 'touching', 'stories', 'designing', 'digital', 'magazines', 'ipad', 'link']",1
